Protein_ID,Source,Num_Pockets,Top_Score,Top_Probability,Center_X,Center_Y,Center_Z,Surf_Atoms,Score_Sim,Size_Sim,TM_Score,Rank_Score
clean_2C2S,pdb,4,31.38,0.939,4.088,29.231,0.373,88.0,0.9512032085577807,0.8421052631599724,0.15135,0.6166911680275534
clean_4BGK,pdb,4,36.74,0.956,19.852,31.386,84.473,58.0,0.7720588235370301,0.7631578947399584,0.24787,0.616675554181402
Q9BZF3,alphafold,13,39.66,0.945,-1.321,5.013,-3.075,69.0,0.6744652406525916,0.9078947368433172,0.26869,0.6166585218148501
clean_4GZ6,pdb,40,22.28,0.879,-106.765,21.974,-18.18,89.0,0.7446524064256466,0.8289473684233033,0.30278,0.6166372181274595
clean_7AWC,pdb,6,26.48,0.914,41.15,4.679,83.531,59.0,0.8850267379717571,0.7763157894766275,0.21947,0.6166249265420141
clean_4NFL,pdb,2,32.64,0.944,-2.977,23.981,25.657,62.0,0.9090909090939475,0.8157894736866343,0.17499,0.6165931291874529
clean_4M7B,pdb,8,30.76,0.936,29.404,-4.419,-15.315,96.0,0.9719251336907779,0.7368421052666205,0.16925,0.6165692372648177
clean_2PLL,pdb,9,30.34,0.934,-3.08,27.591,-39.334,40.0,0.985962566845389,0.5263157894799169,0.21635,0.6165640923170694
clean_4OS0,pdb,3,29.34,0.93,-24.668,-18.1,-22.985,66.0,0.9806149732626799,0.8684210526333103,0.13648,0.616557099915867
clean_2OFX,pdb,6,33.76,0.947,3.827,35.938,6.699,67.0,0.8716577540149848,0.8815789473699792,0.17486,0.6165334455399949
clean_5Q38,pdb,5,28.52,0.925,6.39,15.654,29.917,59.0,0.9532085561512964,0.7763157894766275,0.17677,0.616481290177922
clean_5Q2Y,pdb,3,26.66,0.916,6.465,15.708,29.772,62.0,0.8910427807523047,0.8157894736866343,0.20465,0.6164475035191244
clean_8THK,pdb,15,31.42,0.939,140.809,131.422,107.499,97.0,0.9498663101621034,0.7236842105299515,0.181,0.6164416830854158
clean_6L65,pdb,3,35.66,0.954,-14.932,6.988,-15.136,88.0,0.8081550802203159,0.8421052631599724,0.211,0.6164415423600603
clean_5JRQ,pdb,5,36.95,0.956,-11.963,-4.437,-29.747,78.0,0.7650401069597246,0.9736842105266621,0.19812,0.616424442444611
clean_3SOM,pdb,50,26.22,0.912,97.43,7.21,291.699,78.0,0.876336898399855,0.9736842105266621,0.17545,0.6164158007326372
clean_3CI5,pdb,7,36.56,0.956,15.207,2.814,14.95,61.0,0.7780748663175777,0.8026315789499654,0.23434,0.6164141311585121
clean_3HRF,pdb,7,26.53,0.915,22.524,-19.887,-15.835,62.0,0.8866978609663536,0.8157894736866343,0.20743,0.6163905195619341
clean_1Z4Q,pdb,2,28.73,0.927,12.601,40.121,26.978,59.0,0.960227272728602,0.7763157894766275,0.17153,0.6163890334933833
clean_5Q3C,pdb,7,28.68,0.927,6.523,15.771,29.589,58.0,0.9585561497340054,0.7631578947399584,0.17562,0.616375019420797
clean_7ZZW,pdb,9,27.78,0.922,-2.802,-45.903,33.919,53.0,0.9284759358312675,0.6973684210566136,0.21084,0.6163680292719149
clean_1ZSX,pdb,3,34.88,0.951,5.282,-36.589,23.161,90.0,0.8342245989360219,0.8157894736866343,0.20659,0.6163598671558679
clean_8WVU,pdb,23,50.55,0.98,129.489,134.475,74.485,112.0,0.3104946524294623,0.5263157894799169,0.51905,0.616350509433884
clean_6DJH,pdb,16,27.15,0.919,-8.111,-16.421,36.082,53.0,0.9074197860993508,0.6973684210566136,0.22355,0.6163407993255315
clean_5Q1W,pdb,6,28.79,0.927,6.661,15.901,30.203,57.0,0.9622326203221178,0.7500000000032895,0.17684,0.6162825240647525
clean_6Z56,pdb,5,27.94,0.923,28.996,31.311,10.346,59.0,0.9338235294139765,0.7763157894766275,0.18739,0.6162522848304581
clean_4CQM,pdb,73,26.69,0.916,39.07,-23.829,23.791,93.0,0.8920454545490626,0.7763157894766275,0.21351,0.6162446698574753
clean_3UVM,pdb,4,27.52,0.921,17.866,11.464,-4.464,60.0,0.9197860962593654,0.7894736842132964,0.19257,0.6162325876732028
clean_6UWV,pdb,12,26.23,0.912,64.792,34.688,74.237,65.0,0.8766711229987744,0.8552631578966413,0.20442,0.616228540389419
clean_5NUT,pdb,8,29.65,0.932,6.378,31.147,12.892,99.0,0.9909759358291785,0.6973684210566136,0.17174,0.6162280292714971
clean_5UB5,pdb,9,27.87,0.923,15.617,25.394,12.418,46.0,0.9314839572215413,0.6052631578999308,0.23122,0.6162111072343014
clean_5Q3W,pdb,5,27.22,0.919,6.399,15.6,29.759,58.0,0.909759358291786,0.7631578947399584,0.2056,0.6162076611323531
clean_4ACU,pdb,2,25.08,0.903,5.516,3.727,-20.669,63.0,0.8382352941230535,0.8289473684233033,0.23682,0.616169795666941
clean_4GV4,pdb,6,24.59,0.9,21.454,-3.971,12.018,70.0,0.8218582887760073,0.9210526315799862,0.22418,0.6161489209132001
clean_5DG5,pdb,10,24.65,0.9,-19.601,44.283,-40.04,75.0,0.8238636363695232,0.986842105263331,0.20668,0.6161289378002378
clean_4WK0,pdb,14,23.94,0.894,5.731,-7.028,-28.443,76.0,0.8001336898462522,1.0,0.21971,0.6161107379692504
clean_8QTJ,pdb,4,26.76,0.916,21.835,17.3,32.818,58.0,0.8943850267414979,0.7631578947399584,0.21527,0.6161007948222954
clean_1BOZ,pdb,2,27.24,0.919,29.369,11.348,1.178,74.0,0.9104278074896246,0.9736842105266621,0.15224,0.6160499825505912
clean_3EDR,pdb,8,27.63,0.922,36.413,-13.873,5.952,78.0,0.9234625668474777,0.9736842105266621,0.14346,0.6160449344221617
clean_4RRS,pdb,3,23.54,0.89,23.049,14.836,9.193,73.0,0.7867647058894798,0.960526315789993,0.23902,0.6160135727568954
clean_8HPT,pdb,18,52.45,0.982,164.546,172.779,149.512,102.0,0.24699197863479305,0.6578947368466066,0.51554,0.6160038694116192
clean_5Q9A,pdb,4,27.28,0.92,6.38,15.663,29.934,60.0,0.911764705885302,0.7894736842132964,0.19675,0.61600030959839
clean_3OAW,pdb,18,25.6,0.908,41.019,-1.885,18.522,108.0,0.8556149732668578,0.5789473684265929,0.28644,0.6159937314960309
clean_6N0Q,pdb,7,25.55,0.907,-27.666,18.232,-4.079,78.0,0.8539438502722612,0.9736842105266621,0.18933,0.6159891911071185
clean_5Q26,pdb,5,26.85,0.917,6.559,15.713,29.763,60.0,0.8973930481317716,0.7894736842132964,0.20609,0.615961978047684
Q8IWZ6,alphafold,12,25.05,0.861,-14.593,-12.898,12.501,69.0,0.8372326203262956,0.9078947368433172,0.2485,0.6159359977495908
clean_5B4L,pdb,5,38.17,0.959,7.203,-29.446,-35.113,77.0,0.7242647058915688,0.986842105263331,0.21174,0.6159331517046468
clean_6N6J,pdb,5,28.12,0.923,-4.756,16.229,11.838,63.0,0.9398395721945241,0.8289473684233033,0.17037,0.6159106512812351
clean_4ZWG,pdb,61,40.77,0.964,60.065,15.022,98.602,86.0,0.637366310172548,0.8684210526333103,0.28095,0.6158953672978406
O60503,alphafold,34,25.84,0.869,23.922,-2.651,-50.134,35.0,0.8636363636409212,0.460526315796572,0.34095,0.6158599043078414
Q9NSD7,alphafold,11,58.87,0.98,-8.062,-2.714,9.261,87.0,0.03241978612859575,0.8552631578966413,0.5746,0.6158502730153832
clean_4P4J,pdb,5,37.81,0.959,20.252,45.043,42.774,62.0,0.7362967914526639,0.8157894736866343,0.24822,0.6158263056591962
clean_1ZBQ,pdb,20,33.58,0.947,9.36,41.203,-83.512,98.0,0.8776737967955324,0.7105263157932826,0.21282,0.6158153909384347
clean_4UUQ,pdb,6,25.42,0.906,22.458,55.146,8.544,68.0,0.8495989304863102,0.8947368421066482,0.21148,0.6157854703079269
clean_8Q24,pdb,19,27.06,0.918,97.355,10.849,80.493,95.0,0.904411764709077,0.7500000000032895,0.21119,0.6157583529421443
clean_8WI3,pdb,57,22.74,0.883,133.294,148.202,121.67,58.0,0.7600267379759349,0.7631578947399584,0.30618,0.6156931370691828
clean_3R7R,pdb,17,23.75,0.892,23.436,46.535,33.855,94.0,0.7937834224667852,0.7631578947399584,0.28251,0.6156764739673529
clean_3U2X,pdb,6,39.47,0.962,56.177,22.2,20.441,78.0,0.6808155080320584,0.9736842105266621,0.23352,0.6155395226590779
clean_4OC1,pdb,6,38.01,0.959,20.05,46.172,43.696,62.0,0.7296122994742777,0.8157894736866343,0.25081,0.6155254072635189
clean_5AQH,pdb,4,32.0,0.941,-6.076,-0.347,25.783,103.0,0.9304812834247834,0.6447368421099378,0.20639,0.6154259408959505
clean_5Q3S,pdb,4,26.8,0.917,6.251,15.707,29.8,60.0,0.8957219251371751,0.7894736842132964,0.20558,0.6154237534487647
clean_5AL2,pdb,8,35.23,0.952,-17.096,4.992,15.251,78.0,0.8225267379738462,0.9736842105266621,0.16984,0.6154097686474354
clean_3O2G,pdb,4,36.67,0.956,19.933,31.375,84.701,57.0,0.7743983957294653,0.7500000000032895,0.24682,0.615407679146222
clean_2AAX,pdb,12,32.31,0.942,19.629,48.609,15.688,45.0,0.9201203208582848,0.5921052631632617,0.22393,0.6154065904879831
clean_3FXV,pdb,1,37.27,0.957,-15.941,52.127,2.542,78.0,0.7543449197943066,0.9736842105266621,0.20016,0.6154014050115275
clean_6SSW,pdb,13,30.88,0.936,124.8,184.606,0.606,46.0,0.9679144385037463,0.6052631578999308,0.20113,0.6153612034907424
clean_4FCD,pdb,7,35.46,0.953,18.844,-10.127,-35.144,64.0,0.814839572198702,0.8421052631599724,0.2057,0.6153584407557376
clean_8BO8,pdb,6,40.31,0.964,21.405,45.395,42.49,72.0,0.6527406417228362,0.9473684210533241,0.25213,0.6153369704498995
clean_5Q6G,pdb,5,27.53,0.921,6.69,15.822,29.883,56.0,0.9201203208582848,0.7368421052666205,0.20324,0.615304274698319
clean_4QFX,pdb,57,32.06,0.941,13.4,12.023,39.279,127.0,0.9284759358312675,0.32894736842988226,0.28602,0.6152979240092418
clean_5K9R,pdb,5,36.24,0.955,15.809,-0.159,-19.859,85.0,0.7887700534829957,0.8815789473699792,0.20721,0.6152959054335971
clean_5Q4L,pdb,6,28.35,0.925,6.612,15.851,30.038,60.0,0.9475267379696682,0.7894736842132964,0.17328,0.6152647160152633
clean_5Q85,pdb,6,28.02,0.923,6.49,15.918,30.442,56.0,0.9364973262053309,0.7368421052666205,0.19343,0.6152556757677282
clean_5ZKP,pdb,6,54.65,0.984,32.709,-4.645,9.969,91.0,0.1734625668725448,0.8026315789499654,0.51275,0.6152556712695054
clean_5SIN,pdb,13,36.98,0.956,56.721,-10.148,14.712,71.0,0.7640374331629669,0.9342105263166551,0.20556,0.6152525392642589
clean_4L6C,pdb,2,31.22,0.938,-2.697,23.599,25.51,55.0,0.9565508021404897,0.7236842105299515,0.17538,0.615230581481093
clean_6H0U,pdb,13,33.91,0.948,-0.366,-28.414,-7.466,108.0,0.8666443850311952,0.5789473684265929,0.249,0.6152236138488983
clean_2J5X,pdb,3,27.69,0.922,73.43,27.596,28.366,87.0,0.9254679144409937,0.8552631578966413,0.16997,0.6152078986778629
clean_5Q4M,pdb,6,27.99,0.923,6.669,15.779,29.788,60.0,0.935494652408573,0.7894736842132964,0.18064,0.6152022989030442
clean_2AX6,pdb,5,29.6,0.932,27.338,1.763,4.15,39.0,0.989304812834582,0.513157894743248,0.21604,0.6151927520412412
clean_5Q6K,pdb,5,27.65,0.922,6.665,15.676,29.705,57.0,0.9241310160453163,0.7500000000032895,0.19678,0.6151382032093923
clean_5WE8,pdb,8,33.44,0.947,15.713,9.26,10.219,93.0,0.8823529411804028,0.7763157894766275,0.19231,0.6151261671837434
clean_5Y7Y,pdb,11,30.24,0.934,-21.237,46.273,-17.73,46.0,0.9893048128345822,0.6052631578999308,0.19132,0.6151152783569096
clean_7S79,pdb,7,25.93,0.909,34.955,9.953,14.457,80.0,0.866644385031195,0.9473684210533241,0.18583,0.6150977191115714
clean_3CTZ,pdb,10,22.2,0.878,5.839,63.442,59.726,66.0,0.7419786096342921,0.8684210526333103,0.29113,0.6150898271901895
clean_7JQG,pdb,8,33.65,0.947,-9.577,4.093,39.58,100.0,0.8753342246030973,0.6842105263199446,0.21866,0.6150518975526139
clean_1DLS,pdb,2,32.53,0.944,28.771,11.801,2.054,87.0,0.9127673796820599,0.8552631578966413,0.15936,0.6150237917260761
clean_5Q41,pdb,6,28.33,0.925,6.633,15.614,29.403,58.0,0.9468582887718295,0.7631578947399584,0.17958,0.6150194472283619
clean_4NRP,pdb,2,29.89,0.933,-6.197,15.878,-19.853,52.0,0.998997326203242,0.6842105263199446,0.16724,0.6150165178726429
clean_5U8F,pdb,6,35.37,0.953,-0.716,-23.245,13.239,60.0,0.8178475935889759,0.7894736842132964,0.21635,0.6149568871391248
clean_5SF2,pdb,5,37.62,0.958,9.563,35.38,35.141,68.0,0.742647058832131,0.8947368421066482,0.22386,0.614947095977091
clean_6EJC,pdb,13,40.14,0.963,1.716,29.175,60.751,68.0,0.6584224599044646,0.8947368421066482,0.2622,0.6149381761915578
P57737,alphafold,9,36.49,0.937,33.58,4.339,-11.247,108.0,0.7804144385100129,0.5789473684265929,0.29963,0.6149296245446619
clean_3DWB,pdb,13,25.55,0.907,84.867,34.209,39.713,94.0,0.8539438502722612,0.7631578947399584,0.23931,0.6149285595284482
clean_6VBI,pdb,4,30.12,0.934,15.034,24.205,144.687,113.0,0.9933155080216138,0.513157894743248,0.21185,0.6149188910786476
clean_1L2J,pdb,5,30.26,0.934,11.377,69.581,27.28,45.0,0.9886363636367435,0.5921052631632617,0.19442,0.6149057990436749
clean_1RGU,pdb,12,28.23,0.924,7.375,48.379,-0.457,47.0,0.9435160427826365,0.6184210526365997,0.21785,0.6148853138201873
clean_6T6A,pdb,14,22.57,0.882,-23.303,-2.593,12.276,75.0,0.7543449197943066,0.986842105263331,0.25183,0.6148851944851944
clean_7XAV,pdb,15,55.92,0.984,115.535,118.772,132.843,96.0,0.1310160428097923,0.7368421052666205,0.54947,0.6148754190886205
clean_8CTE,pdb,126,36.45,0.956,221.8,183.129,131.003,82.0,0.7817513369056901,0.9210526315799862,0.19904,0.6148715305391367
clean_8GE4,pdb,14,28.48,0.925,159.284,162.528,124.497,55.0,0.9518716577556192,0.7236842105299515,0.18655,0.614862752604119
clean_3HCV,pdb,9,25.92,0.909,15.783,1.98,7.81,70.0,0.8663101604322757,0.9210526315799862,0.19189,0.6148232952444538
clean_4PHU,pdb,9,14.35,0.72,-43.532,-2.986,59.966,50.0,0.4796122994826333,0.6578947368466066,0.59271,0.6147959335811873
clean_5SI9,pdb,12,37.14,0.957,31.367,5.29,-14.571,80.0,0.7586898395802577,0.9473684210533241,0.20305,0.6147948100213839
clean_7ATU,pdb,19,35.19,0.952,-21.3,-25.325,-3.595,87.0,0.8238636363695234,0.8552631578966413,0.19721,0.6147830430635688
clean_6T50,pdb,3,36.17,0.955,-3.555,-36.067,-7.254,69.0,0.7911096256754309,0.9078947368433172,0.19816,0.6147753988194179
clean_4OUC,pdb,7,33.75,0.947,38.917,44.356,12.978,90.0,0.8719919786139041,0.8157894736866343,0.18673,0.6147693430914443
clean_5V8Q,pdb,4,28.94,0.928,26.893,2.411,4.28,41.0,0.9672459893059075,0.5394736842165859,0.22235,0.6147365662828401
Q9HC10,alphafold,40,24.37,0.853,-14.357,10.211,8.045,70.0,0.8145053475997825,0.9210526315799862,0.25954,0.6147223326779552
clean_5Q6F,pdb,5,27.72,0.922,6.317,15.944,30.305,59.0,0.9264705882377515,0.7763157894766275,0.18799,0.6147216965952131
clean_1NLV,pdb,6,35.12,0.952,15.411,4.107,15.107,66.0,0.8262032085619586,0.8684210526333103,0.19259,0.6147187469757227
clean_5SJ9,pdb,14,36.2,0.955,47.844,-14.254,-14.566,67.0,0.7901069518786729,0.8815789473699792,0.20505,0.6146992851127324
clean_2C10,pdb,62,39.83,0.963,107.033,90.43,-0.556,83.0,0.6687834224709632,0.9078947368433172,0.25305,0.6146661581785244
clean_1W73,pdb,43,26.22,0.912,15.555,-5.626,2.778,94.0,0.876336898399855,0.7631578947399584,0.22366,0.6146471691539669
clean_5Q7S,pdb,6,28.88,0.928,6.839,15.714,29.829,54.0,0.9652406417123915,0.7105263157932826,0.18035,0.6146407599218066
clean_4NGT,pdb,6,38.52,0.96,-20.818,-19.63,-42.647,64.0,0.7125668449293927,0.8421052631599724,0.24978,0.6146358953018758
clean_4B00,pdb,1,24.99,0.903,5.452,3.962,-20.989,67.0,0.8352272727327797,0.8815789473699792,0.22133,0.6146353492835539
clean_6DJJ,pdb,20,36.61,0.956,-7.731,-17.395,36.029,63.0,0.7764037433229812,0.8289473684233033,0.22407,0.6146034855069267
clean_5SD9,pdb,2,28.87,0.928,-30.394,8.601,-23.729,88.0,0.9649064171134724,0.8421052631599724,0.1475,0.6145918097386917
clean_5U69,pdb,7,36.76,0.956,-0.805,-23.41,13.556,65.0,0.7713903743391917,0.8552631578966413,0.21996,0.6145883906575025
clean_4H80,pdb,46,33.87,0.948,63.446,-40.964,1.515,95.0,0.8679812834268724,0.7500000000032895,0.20397,0.6145842566857034
clean_3TV6,pdb,10,26.34,0.913,14.358,-27.024,-2.948,58.0,0.8803475935868867,0.7631578947399584,0.22073,0.6145773081913732
Q9GZT4,alphafold,3,31.07,0.907,-2.698,-3.275,-6.936,55.0,0.9615641711242793,0.7236842105299515,0.19447,0.614569255277851
clean_8DK4,pdb,5,36.15,0.955,-23.402,-17.771,10.034,91.0,0.7917780748732696,0.8026315789499654,0.2236,0.6145587728696504
clean_6G2L,pdb,2,32.42,0.943,-2.711,23.833,25.861,60.0,0.9164438502701724,0.7894736842132964,0.17355,0.614556138475364
clean_8KB7,pdb,25,26.53,0.915,90.525,55.946,-17.891,54.0,0.8866978609663536,0.7105263157932826,0.22911,0.614536203772599
clean_5Q9O,pdb,4,27.12,0.919,6.406,15.62,30.21,60.0,0.906417112302593,0.7894736842132964,0.19649,0.6145267908818483
Q9GZX3,alphafold,8,33.8,0.923,6.497,5.784,1.837,64.0,0.8703208556193076,0.8421052631599724,0.19834,0.6145106974398588
clean_7U21,pdb,15,31.54,0.939,8.487,-0.718,16.559,102.0,0.9458556149750718,0.6578947368466066,0.19461,0.614504596679675
clean_1ZDU,pdb,2,37.18,0.957,2.755,18.715,6.357,83.0,0.7573529411845805,0.9078947368433172,0.21273,0.6144520619212479
clean_1EQY,pdb,6,30.14,0.934,22.105,5.858,70.73,64.0,0.9926470588237752,0.8421052631599724,0.12874,0.6144359380807523
clean_1MDU,pdb,17,32.05,0.941,13.866,33.264,55.787,73.0,0.9288101604301869,0.960526315789993,0.1258,0.6144346636650367
clean_5NZX,pdb,3,26.7,0.916,6.319,-12.668,-28.22,63.0,0.8923796791479819,0.8289473684233033,0.19564,0.6144266726719267
clean_3V49,pdb,4,34.57,0.951,27.69,1.869,4.512,54.0,0.8445855615025206,0.7105263157932826,0.22289,0.6144257438798324
Q9P1U1,alphafold,8,35.6,0.933,-1.618,5.17,-0.661,65.0,0.8101604278138316,0.8552631578966413,0.2174,0.6144184013524305
clean_3K27,pdb,6,34.34,0.95,-0.619,23.65,-13.727,54.0,0.8522727272776647,0.7105263157932826,0.21975,0.6144071770348613
clean_5SF3,pdb,14,37.52,0.958,-36.6,44.036,-14.182,79.0,0.7459893048213239,0.960526315789993,0.20438,0.6144024925432641
Q4VNC1,alphafold,28,24.14,0.85,15.434,8.993,-13.836,100.0,0.8068181818246384,0.6842105263199446,0.32395,0.6143646889969222
clean_2AM9,pdb,4,30.91,0.937,26.444,2.038,4.485,40.0,0.9669117647069883,0.5263157894799169,0.21794,0.6142899318893893
clean_7ER8,pdb,8,27.24,0.919,-34.75,-13.811,5.606,80.0,0.9104278074896246,0.9473684210533241,0.15431,0.6142464036032573
clean_7U8V,pdb,7,27.32,0.92,-3.321,32.523,-31.311,50.0,0.9131016042809792,0.6578947368466066,0.22459,0.6142457945408566
clean_6NBW,pdb,9,26.74,0.916,-17.253,-22.166,21.368,50.0,0.8937165775436591,0.6578947368466066,0.23728,0.6142447891933925
clean_6EQ6,pdb,2,31.18,0.937,-15.837,12.243,-22.165,62.0,0.9578877005361669,0.8157894736866343,0.14995,0.6142364874758969
clean_5Q2B,pdb,7,27.36,0.92,6.072,74.76,143.618,62.0,0.9144385026766564,0.8157894736866343,0.18441,0.6142306479039947
clean_5HSU,pdb,2,33.53,0.947,28.404,11.643,3.202,83.0,0.8793449197901289,0.9078947368433172,0.15866,0.6142224576423575
clean_8VAZ,pdb,91,22.39,0.88,150.463,145.883,157.001,70.0,0.748328877013759,0.9210526315799862,0.27112,0.6142190385607504
clean_4MWO,pdb,2,27.67,0.922,-24.242,2.916,-25.363,64.0,0.9247994652431551,0.8421052631599724,0.17109,0.6142064193646283
clean_5AO2,pdb,36,34.14,0.949,28.709,50.231,6.204,109.0,0.858957219256051,0.5657894736899238,0.25284,0.6142063912202025
P23141,alphafold,7,27.08,0.878,-6.047,-0.805,6.284,41.0,0.9050802139069156,0.5394736842165859,0.28955,0.6141834112030417
clean_5SEW,pdb,3,36.11,0.954,105.273,130.482,35.496,61.0,0.7931149732689468,0.8026315789499654,0.22268,0.6141581525487858
clean_5LVV,pdb,14,22.47,0.881,-2.417,40.209,-15.572,59.0,0.7510026738051134,0.7763157894766275,0.30506,0.6141561137086855
clean_3LRA,pdb,2,33.17,0.946,59.612,6.814,43.435,92.0,0.891377005351224,0.7894736842132964,0.18282,0.6141507694915745
clean_3Q27,pdb,6,36.7,0.956,-8.441,2.565,-11.452,67.0,0.7733957219327073,0.8815789473699792,0.21128,0.6141490391235394
clean_1GUV,pdb,2,35.46,0.953,9.286,63.72,-0.672,88.0,0.814839572198702,0.8421052631599724,0.20257,0.6141064407557376
clean_3RM8,pdb,17,37.37,0.958,2.167,45.946,45.563,83.0,0.7510026738051137,0.9078947368433172,0.21425,0.6140900084453544
clean_3VP6,pdb,12,39.08,0.961,-11.71,1.867,24.69,81.0,0.6938502673899116,0.9342105263166551,0.23397,0.6140791061096479
clean_2AB2,pdb,15,32.73,0.944,1.518,-3.768,15.495,46.0,0.9060828877036738,0.6052631578999308,0.22277,0.6140508933307278
clean_5Q66,pdb,7,27.84,0.923,6.482,15.753,30.291,55.0,0.9304812834247833,0.7236842105299515,0.19667,0.6140326777379518
clean_7JTM,pdb,4,36.61,0.956,-25.476,-7.433,-24.52,68.0,0.7764037433229812,0.8947368421066482,0.20609,0.6139904328752611
clean_5Q8L,pdb,6,28.5,0.925,6.533,15.7,30.029,57.0,0.9525401069534578,0.7500000000032895,0.17733,0.6139400213910206
Q9Y4B6,alphafold,26,34.95,0.93,-10.463,-6.443,31.699,115.0,0.8318850267435867,0.48684210526991,0.29969,0.6139372158757084
clean_7SPS,pdb,17,40.29,0.964,106.526,27.492,204.4,99.0,0.6534090909206749,0.6973684210566136,0.31076,0.6139226602897964
clean_8CSP,pdb,126,35.28,0.952,267.124,141.364,269.659,73.0,0.8208556149792495,0.960526315789993,0.17017,0.6138917545748492
clean_4PJA,pdb,25,29.83,0.933,-43.133,37.731,191.118,45.0,0.9969919786097261,0.5921052631632617,0.18843,0.6138809220382714
clean_1UU9,pdb,4,25.01,0.903,21.693,76.844,27.288,74.0,0.8358957219306185,0.9736842105266621,0.19598,0.6138395654387898
clean_5Q9X,pdb,6,27.19,0.919,6.25,15.723,30.224,59.0,0.9087566844950282,0.7763157894766275,0.19687,0.6138309158466684
clean_6XRL,pdb,16,23.75,0.892,-25.576,-0.758,-34.315,91.0,0.7937834224667852,0.8026315789499654,0.26802,0.6138278423883536
clean_2W3B,pdb,5,34.5,0.95,4.332,29.146,0.399,76.0,0.8469251336949558,1.0,0.1486,0.6138250267389911
clean_8Y8K,pdb,25,22.63,0.882,159.492,158.235,135.868,65.0,0.7563502673878224,0.8552631578966413,0.281,0.6137963692672286
clean_6SSU,pdb,9,30.78,0.936,-14.765,-36.932,0.365,52.0,0.9712566844929393,0.6842105263199446,0.17567,0.6137403895305823
clean_5WQX,pdb,7,34.16,0.949,36.038,-9.766,37.837,96.0,0.8582887700582125,0.7368421052666205,0.20918,0.6137139645383046
clean_3ORZ,pdb,21,25.99,0.91,49.683,-26.942,-15.046,67.0,0.8686497326247108,0.8815789473699792,0.19706,0.61371184126194
clean_6U4Y,pdb,21,32.19,0.942,48.472,-18.622,302.408,76.0,0.9241310160453167,1.0,0.11564,0.6136822032090633
clean_5SKO,pdb,3,37.1,0.957,133.245,34.697,35.363,71.0,0.7600267379759349,0.9342105263166551,0.20284,0.6136624002268525
clean_7WTZ,pdb,129,29.34,0.93,190.623,172.254,148.84,99.0,0.9806149732626799,0.6973684210566136,0.17197,0.6136478367581973
clean_5Q9L,pdb,6,28.27,0.924,6.418,15.74,30.046,58.0,0.9448529411783136,0.7631578947399584,0.17789,0.6136423777096586
clean_1PL0,pdb,40,40.48,0.964,22.426,8.044,22.849,84.0,0.647058823541208,0.8947368421066482,0.26389,0.6136414489189065
clean_7SOK,pdb,14,34.3,0.95,-20.813,-15.241,36.617,64.0,0.8536096256733421,0.8421052631599724,0.18419,0.6136084514506657
clean_8K4K,pdb,8,32.96,0.945,-34.646,-13.718,6.096,85.0,0.8983957219285296,0.8815789473699792,0.15564,0.6135930391227038
clean_7UD3,pdb,9,33.05,0.945,-25.465,-35.369,-11.284,79.0,0.8953877005382559,0.960526315789993,0.13717,0.6134981716866506
